%Depth	%Vp km/s	%Vs km/s	%Density g/cc	%GR	%Porosity	% Ip	% Is	%Vp/Vs	% Vclay Frac	%Sw Frac	%Sxo
2288.1820	3.1008	1.6386	2.0981	68.8860	0.2830	6.5057	3.4380	1.8923	0.2113	0.2000	1.0000
2288.3350	3.0703	1.6360	2.0993	66.9920	0.2850	6.4454	3.4343	1.8768	0.1659	0.2000	1.0000
2288.4870	3.0584	1.6379	2.1058	62.9920	0.2810	6.4405	3.4491	1.8673	0.1733	0.2000	1.0000
2288.6400	3.1017	1.5566	2.0933	63.6410	0.2870	6.4926	3.2585	1.9925	0.1874	0.2000	1.0000
2288.7920	3.0963	1.5562	2.1031	64.8910	0.2810	6.5118	3.2727	1.9897	0.1988	0.2000	1.0000
2288.9440	3.1395	1.6663	2.0719	65.8960	0.2980	6.5047	3.4525	1.8840	0.1979	0.2000	1.0000
2289.0970	3.1181	1.6691	2.0962	65.8090	0.2860	6.5362	3.4989	1.8681	0.1768	0.2000	1.0000
2289.2490	3.1178	1.6665	2.0896	63.9510	0.2900	6.5151	3.4825	1.8708	0.1695	0.2000	1.0000
2289.4020	3.0714	1.6827	2.1163	63.3100	0.2750	6.5000	3.5610	1.8253	0.1792	0.2000	1.0000
2289.5540	3.1528	1.6809	2.1058	64.1630	0.2830	6.6391	3.5396	1.8757	0.1395	0.2000	1.0000
2289.7060	3.0405	1.6807	2.1467	60.6660	0.2610	6.5270	3.6078	1.8091	0.1377	0.2000	1.0000
2289.8590	3.0469	1.6738	2.1889	60.5040	0.2390	6.6694	3.6638	1.8204	0.1239	0.2000	1.0000
2290.0110	2.9300	1.6563	2.2178	59.2920	0.2230	6.4983	3.6734	1.7690	0.1301	0.2000	1.0000
2290.1640	2.9507	1.6256	2.1927	59.8380	0.2360	6.4701	3.5644	1.8152	0.1391	0.2000	1.0000
2290.3160	2.9560	1.6124	2.1519	60.6300	0.2600	6.3612	3.4699	1.8333	0.1070	0.2000	1.0000
2290.4680	2.8609	1.6005	2.1416	57.8000	0.2660	6.1268	3.4276	1.7875	0.0999	0.2000	1.0000
2290.6210	2.8920	1.6071	2.1279	57.1760	0.2740	6.1537	3.4198	1.7995	0.0895	0.2000	1.0000
2290.7730	2.9296	1.5732	2.1232	56.2610	0.2750	6.2201	3.3403	1.8621	0.1153	0.2000	1.0000
2290.9250	2.9519	1.5749	2.1113	58.5310	0.2800	6.2324	3.3250	1.8744	0.1399	0.2000	1.0000
2291.0780	2.9796	1.5704	2.0994	60.7010	0.2850	6.2552	3.2969	1.8973	0.1649	0.2000	1.0000
2291.2310	2.9715	1.5698	2.0976	62.9060	0.2870	6.2329	3.2927	1.8929	0.1472	0.2000	1.0000
2291.3830	2.9868	1.5521	2.1133	61.3470	0.2790	6.3120	3.2800	1.9244	0.1386	0.2000	1.0000
2291.5350	2.9316	1.5414	2.1408	60.5840	0.2650	6.2760	3.2997	1.9020	0.1240	0.2000	1.0000
2291.6880	2.9760	1.5462	2.1191	59.2960	0.2760	6.3065	3.2766	1.9247	0.1357	0.2000	1.0000
2291.8400	3.0118	1.5475	2.0970	60.3270	0.2880	6.3157	3.2451	1.9462	0.1356	0.2000	1.0000
2291.9920	3.0632	1.5569	2.0600	60.3190	0.3060	6.3103	3.2073	1.9675	0.1704	0.2000	1.0000
2292.1450	3.0428	1.5638	2.0709	63.3920	0.2960	6.3014	3.2384	1.9458	0.2418	0.2000	1.0000
2292.2970	3.0872	1.5844	2.0378	69.6840	0.3100	6.2912	3.2288	1.9485	0.3139	0.2000	1.0000
2292.4500	3.1056	1.6033	2.0375	76.0360	0.3070	6.3276	3.2668	1.9370	0.3698	0.2000	1.0000
2292.6020	3.0613	1.6158	2.0190	80.9610	0.3150	6.1808	3.2624	1.8945	0.4081	0.2000	1.0000
2292.7540	3.0338	1.6023	2.0354	84.3410	0.3040	6.1750	3.2613	1.8934	0.4416	0.2000	1.0000
2292.9070	3.0816	1.6045	2.0211	87.2920	0.3130	6.2283	3.2429	1.9206	0.4226	0.2000	1.0000
2293.0590	3.0684	1.6312	2.0181	85.6180	0.3160	6.1924	3.2918	1.8812	0.3995	0.2000	1.0000
2293.2120	3.0948	1.6351	2.0214	83.5850	0.3150	6.2559	3.3053	1.8927	0.3848	0.2000	1.0000
2293.3640	3.1655	1.6410	2.0106	82.2840	0.3220	6.3646	3.2994	1.9291	0.3663	0.2000	1.0000
2293.5160	3.1759	1.6589	2.0012	80.6590	0.3300	6.3556	3.3198	1.9144	0.3153	0.2000	1.0000
2293.6690	3.1473	1.6561	2.0190	76.1570	0.3240	6.3544	3.3437	1.9004	0.2475	0.2000	1.0000
2293.8210	3.0563	1.6319	2.0776	70.1820	0.2940	6.3497	3.3905	1.8728	0.2138	0.2000	1.0000
2293.9740	3.0118	1.5981	2.1127	67.2170	0.2760	6.3630	3.3763	1.8846	0.1951	0.2000	1.0000
2294.1260	3.0005	1.5465	2.1068	65.5690	0.2810	6.3215	3.2582	1.9402	0.1641	0.2000	1.0000
2294.2780	2.9938	1.5492	2.1042	62.8370	0.2830	6.2995	3.2598	1.9325	0.1540	0.2000	1.0000
2294.4310	2.9856	1.5323	2.1018	61.9440	0.2850	6.2751	3.2206	1.9484	0.1419	0.2000	1.0000
2294.5830	2.9768	1.6157	2.1019	60.8810	0.2840	6.2568	3.3959	1.8425	0.1588	0.2000	1.0000
2294.7360	2.9768	1.5967	2.0913	62.3700	0.2900	6.2255	3.3392	1.8644	0.1540	0.2000	1.0000
2294.8880	2.9677	1.5550	2.1159	61.9460	0.2760	6.2794	3.2903	1.9084	0.1655	0.2000	1.0000
2295.0400	2.9943	1.5571	2.1094	62.9530	0.2780	6.3161	3.2844	1.9230	0.1915	0.2000	1.0000
2295.1930	3.0031	1.5597	2.1021	65.2520	0.2820	6.3129	3.2788	1.9254	0.1908	0.2000	1.0000
2295.3450	3.0415	1.5402	2.0886	65.1840	0.2880	6.3525	3.2168	1.9748	0.2138	0.2000	1.0000
2295.4980	3.0305	1.5443	2.1014	67.2160	0.2810	6.3684	3.2452	1.9624	0.2141	0.2000	1.0000
2295.6500	3.0493	1.5450	2.1161	67.2420	0.2730	6.4525	3.2692	1.9737	0.2149	0.2000	1.0000
2295.8020	3.0084	1.5990	2.1173	67.3110	0.2760	6.3697	3.3855	1.8815	0.1529	0.2000	1.0000
2295.9550	3.0230	1.5982	2.1000	61.8500	0.2850	6.3481	3.3561	1.8915	0.1592	0.2000	1.0000
2296.1070	3.0056	1.5917	2.1160	62.3970	0.2760	6.3599	3.3681	1.8882	0.1645	0.2000	1.0000
2296.2600	2.9991	1.5817	2.1270	62.8710	0.2690	6.3791	3.3643	1.8961	0.1820	0.2000	1.0000
2296.4120	2.9831	1.5580	2.1328	64.4110	0.2670	6.3623	3.3229	1.9147	0.1628	0.2000	1.0000
2296.5640	3.0159	1.6089	2.0897	62.7170	0.2890	6.3023	3.3622	1.8745	0.1863	0.2000	1.0000
2296.7170	3.0369	1.6142	2.0849	64.7890	0.2900	6.3315	3.3655	1.8813	0.2144	0.2000	1.0000
2296.8690	3.0483	1.6189	2.0766	67.2660	0.2950	6.3301	3.3619	1.8829	0.2054	0.2000	1.0000
2297.0210	3.0274	1.5670	2.1013	66.4720	0.2840	6.3615	3.2926	1.9321	0.1643	0.2000	1.0000
2297.1740	3.0355	1.5758	2.0769	62.8550	0.2960	6.3045	3.2727	1.9264	0.1852	0.2000	1.0000
2297.3260	3.0406	1.5602	2.0972	64.6960	0.2840	6.3766	3.2719	1.9489	0.2025	0.2000	1.0000
2297.4790	3.0584	1.5292	2.1029	66.2180	0.2790	6.4317	3.2157	2.0001	0.2342	0.2000	1.0000
2297.6310	3.0182	1.5139	2.1063	69.0110	0.2770	6.3573	3.1889	1.9936	0.2367	0.2000	1.0000
2297.7840	2.8746	1.5224	2.0924	69.2330	0.2870	6.0148	3.1855	1.8882	0.1957	0.2000	1.0000
2297.9360	2.7623	1.5085	2.0826	65.6150	0.2950	5.7527	3.1415	1.8312	0.1489	0.2000	1.0000
2298.0880	2.7211	1.3999	2.0651	61.4910	0.3080	5.6193	2.8910	1.9437	0.0861	0.2000	1.0000
2298.2410	2.7277	1.3774	2.0620	55.9550	0.3090	5.6245	2.8403	1.9803	0.0981	0.2000	1.0000
2298.3930	2.7271	1.3802	2.0511	57.0120	0.3130	5.5935	2.8310	1.9758	0.1318	0.2000	1.0000
2298.5460	2.7953	1.4210	2.0334	59.9870	0.3190	5.6840	2.8895	1.9672	0.1961	0.2000	1.0000
2298.6980	2.8517	1.4287	2.0237	65.6570	0.3210	5.7709	2.8912	1.9960	0.2560	0.2000	1.0000
2298.8500	3.0015	1.4324	2.0151	70.9340	0.3210	6.0484	2.8866	2.0954	0.3397	0.2000	1.0000
2299.0030	3.1141	1.4843	2.0193	78.3140	0.3140	6.2884	2.9972	2.0981	0.4230	0.2000	1.0000
2299.1550	3.1572	1.5722	2.0087	85.6540	0.3190	6.3420	3.1582	2.0081	0.4379	0.2000	1.0000
2299.3080	3.1753	1.6289	2.0295	86.9650	0.3090	6.4444	3.3058	1.9494	0.4117	0.2000	1.0000
2299.4600	3.1419	1.3240	2.0485	84.6570	0.3010	6.4361	2.7122	2.3730	0.3684	0.2000	1.0000
2299.6120	3.0977	1.3123	2.0664	80.8370	0.2930	6.4009	2.7116	2.3606	0.3370	0.2000	1.0000
2299.7650	3.0611	1.5497	2.0659	78.0730	0.2970	6.3240	3.2015	1.9753	0.2724	0.2000	1.0000
2299.9170	2.9125	1.5888	2.0937	72.3750	0.2880	6.0980	3.3266	1.8331	0.1657	0.2000	1.0000
2300.0700	2.8582	1.5796	2.1030	62.9730	0.2830	6.0106	3.3219	1.8094	0.1657	0.2000	1.0000
