%Depth m	%Vp km/s	%Vs km/s	%Density g/cc	%GR	%Porosity	% Vclay Frac					
2042.5135	2.2818	0.9728	2.2703	81.8486	0.4647	0.3798					
2042.6660	2.3269	0.9503	2.1961	81.6569	0.4494	0.3777					
2042.8184	2.3666	0.9829	2.1557	78.5240	0.4884	0.3421					
2042.9708	2.3890	0.9829	2.1599	80.5329	0.4645	0.3649					
2043.1232	2.3844	0.9879	2.2208	83.5572	0.4540	0.3992					
2043.2756	2.3832	1.0140	2.2452	85.6810	0.4267	0.4233					
2043.4280	2.3707	1.0126	2.2494	84.6171	0.4408	0.4112					
2043.5804	2.3661	1.0100	2.2558	79.9291	0.4469	0.3581					
2043.7328	2.3415	1.0100	2.2623	79.8396	0.4294	0.3570					
2043.8853	2.3329	0.9844	2.2585	80.1735	0.4361	0.3608					
2044.0376	2.3341	0.9541	2.2444	80.8294	0.4485	0.3683					
2044.1899	2.3497	0.9564	2.2232	81.6113	0.4698	0.3771					
2044.3424	2.3540	0.9636	2.2213	81.8469	0.4681	0.3798					
2044.4948	2.3525	0.9636	2.2104	83.3184	0.4623	0.3965					
2044.6472	2.3856	0.9727	2.2153	84.1662	0.4419	0.4061					
2044.7996	2.3820	0.9872	2.2256	85.6327	0.4466	0.4228					
2044.9520	2.3509	0.9564	2.2346	86.2872	0.4557	0.4302					
2045.1044	2.3487	0.9352	2.2248	86.6093	0.4833	0.4338					
2045.2568	2.3241	0.9352	2.2188	83.8060	0.4946	0.4020					
2045.4092	2.2961	0.9431	2.2352	79.6237	0.4608	0.3546					
2045.5616	2.3152	0.9139	2.2038	77.1005	0.4386	0.3260					
2045.7140	2.3347	0.9239	2.1190	75.9458	0.4542	0.3129					
2045.8665	2.3542	0.9253	2.0691	76.3971	0.4593	0.3180					
2046.0188	2.3881	0.9482	2.1067	74.1555	0.4846	0.2926					
2046.1711	2.3928	0.9823	2.1742	73.3321	0.4334	0.2832					
2046.3236	2.4844	1.0164	2.2232	74.8535	0.4335	0.3005					
2046.4760	2.4963	1.0093	2.2517	78.5354	0.4210	0.3422					
2046.6284	2.4917	1.0093	2.2623	84.6433	0.4420	0.4115					
2046.7808	2.4700	1.0212	2.2801	87.9220	0.4271	0.4487					
2046.9332	2.5093	1.0296	2.2957	90.7744	0.4478	0.4811					
2047.0856	2.4926	1.0195	2.3473	83.3958	0.4064	0.3974					
2047.2380	2.4301	1.0256	2.3981	73.6203	0.4165	0.2865					
2047.3904	2.4529	1.0256	2.3660	65.8692	0.4058	0.1985					
2047.5428	2.4595	1.0870	2.3062	70.6730	0.4406	0.2530					
2047.6952	2.4843	1.1031	2.2595	77.5891	0.4602	0.3315					
2047.8477	2.5226	1.1280	2.2596	83.0183	0.4398	0.3931					
2048.0000	2.5302	1.1381	2.2724	79.9803	0.4183	0.3586					
2048.1523	2.5352	1.1381	2.3001	77.0810	0.4082	0.3257					
2048.3047	2.4733	1.0899	2.3276	72.0264	0.4232	0.2684					
2048.4573	2.4520	1.0819	2.3255	68.9256	0.4364	0.2332					
2048.6096	2.4059	1.0836	2.3240	69.4508	0.4614	0.2392					
2048.7620	2.4344	1.0796	2.3315	68.1078	0.4582	0.2239					
2048.9143	2.4048	1.0796	2.3266	70.8774	0.4690	0.2554					
2049.0669	2.4157	1.1667	2.3021	71.4272	0.4339	0.2616					
2049.2192	2.4140	1.0278	2.2888	75.6682	0.4256	0.3097					
2049.3716	2.4246	1.0853	2.2857	76.4747	0.4295	0.3189					
2049.5239	2.4487	1.0899	2.2977	77.9354	0.4388	0.3354					
2049.6765	2.4655	1.0899	2.3073	73.3957	0.4254	0.2839					
2049.8289	2.4563	1.0964	2.3238	67.2483	0.4165	0.2142					
2049.9812	2.4369	1.1000	2.3025	66.4193	0.4198	0.2048					
2050.1335	2.4770	1.2361	2.2886	68.5051	0.4355	0.2284					
2050.2859	2.4692	1.2232	2.2711	75.2451	0.4563	0.3049					
2050.4385	2.4700	1.2232	2.2683	74.7995	0.4587	0.2999					
2050.5908	2.4660	1.2187	2.2564	73.9942	0.4541	0.2907					
2050.7432	2.4636	1.1623	2.2545	71.0755	0.4181	0.2576					
2050.8955	2.3953	0.9847	2.2566	65.5476	0.4024	0.1949					
2051.0481	2.3518	0.9926	2.2461	62.2156	0.3867	0.1571					
2051.2004	2.3363	0.9926	2.2293	58.2216	0.3952	0.1118					
2051.3528	2.3354	1.0269	2.2110	58.5856	0.4122	0.1159					
2051.5051	2.3012	1.0194	2.1866	61.7709	0.4282	0.1520					
2051.6577	2.3294	1.0240	2.1764	64.3783	0.4329	0.1816					
2051.8101	2.3334	1.0240	2.1711	67.4004	0.4297	0.2159					
2051.9624	2.3687	1.0371	2.1892	66.0868	0.4521	0.2010					
2052.1147	2.4445	1.1126	2.2086	66.3780	0.4866	0.2043					
2052.2671	2.5494	1.2390	2.2259	63.4767	0.4820	0.1714					
2052.4197	2.5762	1.1432	2.2287	63.7948	0.4836	0.1750					
2052.5720	2.6310	1.1806	2.2419	61.1771	0.4635	0.1453					
2052.7244	2.6602	1.1806	2.2646	62.7355	0.4628	0.1630					
2052.8767	2.6684	1.1498	2.3042	61.7134	0.4377	0.1514					
2053.0293	2.6871	1.1358	2.2953	62.9540	0.4311	0.1655					
2053.1816	2.6515	1.2027	2.2563	60.9650	0.4410	0.1429					
2053.3340	2.6362	1.2027	2.2571	61.6815	0.4318	0.1510					
2053.4863	2.5910	1.2386	2.3059	61.8881	0.4163	0.1534					
2053.6389	2.5431	1.2342	2.3547	65.3600	0.4103	0.1928					
2053.7913	2.5383	1.2426	2.3541	68.6127	0.4155	0.2297					
2053.9436	2.5097	1.2384	2.3446	73.0016	0.4144	0.2795					
2054.0959	2.5181	1.2384	2.3294	74.7557	0.3941	0.2994					
2054.2483	2.5776	1.2325	2.3176	75.5746	0.4082	0.3087					
2054.4009	2.6628	1.2354	2.3119	76.6997	0.4294	0.3214					
2054.5532	2.7478	1.2531	2.3174	75.9004	0.4409	0.3123					
2054.7056	2.9939	1.2673	2.3252	77.5227	0.4351	0.3308					
2054.8579	3.0187	1.2673	2.3362	79.9149	0.4206	0.3579					
2055.0105	3.0319	1.2933	2.3526	76.4767	0.4161	0.3189					
2055.1628	2.9418	1.3120	2.3764	68.6372	0.4063	0.2299					
2055.3152	2.8305	1.2594	2.4093	56.7861	0.3842	0.0955					
2055.4675	2.7655	1.1959	2.4586	59.1575	0.3406	0.1224					
2055.6201	2.6741	1.1959	2.4993	59.4014	0.2875	0.1252					
2055.7725	2.5113	1.1372	2.5104	65.2594	0.2935	0.1916					
2055.9248	2.4825	1.1193	2.4890	67.5753	0.3461	0.2179					
2056.0771	2.4665	1.1098	2.4113	76.7633	0.4096	0.3221					
2056.2295	2.4881	1.1313	2.3439	83.1393	0.4290	0.3945					
2056.3821	2.5207	1.1313	2.2987	86.5074	0.4414	0.4327					
2056.5344	2.5113	1.1597	2.3063	84.3615	0.4567	0.4083					
2056.6868	2.4902	1.1579	2.3187	80.8991	0.4510	0.3691					
2056.8391	2.4859	1.1535	2.3230	72.8765	0.4375	0.2780					
2056.9917	2.4854	1.1489	2.3372	68.4166	0.4145	0.2274					
2057.1440	2.4801	1.1489	2.3583	66.3572	0.3953	0.2041					
2057.2964	2.4499	1.1601	2.3442	70.5055	0.3826	0.2511					
2057.4487	2.4779	1.1444	2.3227	74.3303	0.3886	0.2945					
2057.6013	2.5107	1.1416	2.2976	74.8266	0.4217	0.3002					
2057.7537	2.5308	1.1548	2.2988	73.2161	0.4200	0.2819					
2057.9060	2.5565	1.1548	2.2856	69.5489	0.4281	0.2403					
2058.0583	2.5549	1.1806	2.2875	64.9512	0.4208	0.1881					
2058.2107	2.5744	1.1806	2.2851	63.0504	0.4278	0.1666					
2058.3633	2.5805	1.1780	2.3019	61.8778	0.4116	0.1533					
2058.5156	2.5453	1.1685	2.2990	63.5740	0.3947	0.1725					
2058.6680	2.5359	1.1685	2.2887	66.1560	0.3978	0.2018					
2058.8203	2.5525	1.1785	2.2768	68.3570	0.4025	0.2268					
2058.9729	2.5716	1.1661	2.2764	68.3363	0.4251	0.2265					
2059.1252	2.6362	1.2036	2.2802	67.0339	0.4428	0.2118					
2059.2776	2.6393	1.2290	2.2904	61.0436	0.4628	0.1438					
2059.4299	2.6829	1.229	2.3068	59.4526	0.4538	0.125747498					
2059.5825	2.6389	1.2122	2.3218	57.1255	0.4383	0.099346411					
2059.7349	2.6409	1.2378	2.3378	59.3249	0.4152	0.124298734					
2059.8872	2.5742	1.2281	2.3351	60.5127	0.4053	0.137774394					
2060.0396	2.5326	1.2148	2.3361	61.1071	0.3981	0.144517897					
2060.1919	2.5488	1.2148	2.3155	62.282	0.4057	0.157847207					
2060.3445	2.5678	1.1974	2.3044	60.7011	0.4122	0.139911804					
2060.4968	2.5823	1.21	2.3156	57.9928	0.4285	0.109185981					
2060.6492	2.6436	1.2314	2.3297	55.948	0.4549	0.085987604					
2060.8015	2.6641	1.229	2.3364	54.5217	0.4593	0.069806147					
2060.9541	2.6915	1.229	2.3486	59.9638	0.4611	0.131547092					
2061.1064	2.7938	1.2574	2.3532	61.8195	0.432	0.152600117					
2061.2588	2.8399	1.2428	2.3549	63.9944	0.4191	0.177274486					
2061.4111	2.8333	1.2501	2.3498	62.6861	0.4072	0.162431745					
2061.5637	2.8973	1.2534	2.3382	64.3949	0.4169	0.181818182					
2061.7161	2.8889	1.2534	2.3333	66.064	0.4156	0.20075422					
2061.8684	2.5629	1.2401	2.3476	61.4385	0.3963	0.14827765					
2062.0208	2.5882	1.2559	2.3798	58.6387	0.3685	0.116513754					
2062.1731	2.5532	1.2259	2.356	56.7215	0.3733	0.094763007					
2062.3257	2.5438	1.2485	2.3247	60.4989	0.3906	0.137617833					
2062.478	2.575	1.2485	2.3073	64.9796	0.4118	0.188451638					
2062.6304	2.5728	1.237	2.3119	67.4435	0.4136	0.216404728					
2062.7827	2.5896	1.2269	2.2968	68.6921	0.4105	0.230570169					
2062.9353	2.6334	1.2274	2.3064	65.2075	0.3965	0.191037177					
2063.0876	2.6204	1.2037	2.3245	66.1279	0.3919	0.201479169					
2063.24	2.6419	1.2223	2.3314	65.5584	0.3937	0.195018158					
2063.3923	2.6116	1.2223	2.3141	68.0351	0.3891	0.223116465					
2063.5449	2.6651	1.2469	2.2957	61.9191	0.3966	0.153730085					
2063.6973	2.66	1.215	2.2892	58.7732	0.3915	0.118039665					
2063.8496	2.5915	1.2401	2.2863	51.6192	0.3903	0.036877114					
2064.002	2.6354	1.2349	2.2979	53.1531	0.3682	0.054279299					
2064.1543	2.6242	1.2349	2.2965	53.3943	0.3876	0.057015728					
2064.3069	2.5853	1.2384	2.2964	56.7198	0.3982	0.094743721					
2064.4592	2.5858	1.1939	2.2905	56.6817	0.4231	0.094311474					
2064.6116	2.5297	1.1457	2.2877	54.432	0.4187	0.068788495					
2064.7639	2.54	1.1474	2.2736	53.0296	0.4038	0.052878185					
2064.9165	2.461	1.1469	2.2651	54.3476	0.4043	0.067830972					
2065.0688	2.4945	1.1469	2.246	57.9236	0.3987	0.108400903					
2065.2212	2.4597	1.147	2.2321	61.4415	0.4218	0.148311685					
2065.3735	2.4689	1.171	2.2187	62.6541	0.3935	0.162068703					
2065.5259	2.5734	1.1828	2.2208	58.4147	0.4068	0.113972461					
2065.6785	2.5876	1.1691	2.2361	56.7632	0.4024	0.095236096					
2065.8308	2.5958	1.1691	2.2592	56.5339	0.4341	0.092634674					
2065.9832	2.6045	1.1803	2.2722	59.8484	0.4314	0.130237872					
2066.1355	2.6077	1.1906	2.2691	59.402	0.4556	0.125173438					
2066.2881	2.628	1.17	2.2728	58.8348	0.436	0.11873852					
2066.4404	2.6156	1.1917	2.2979	60.0103	0.4179	0.132074637					
2066.5928	2.5542	1.1917	2.3115	60.5051	0.3874	0.137688172					
2066.7451	2.5334	1.1831	2.2945	62.8526	0.4049	0.164320698					
2066.8977	2.5238	1.1572	2.2762	64.1169	0.4003	0.178664255					
2067.05	2.5248	1.2152	2.2601	68.4306	0.396	0.227603436					
2067.2024	2.5409	1.2116	2.2693	68.0845	0.3833	0.223676911					
2067.3547	2.5358	1.2054	2.2865	67.4704	0.392	0.21670991					
2067.5071	2.5387	1.2054	2.2939	64.4698	0.4142	0.182667927					
2067.6597	2.5622	1.215	2.2743	63.2775	0.4184	0.169141213					
2067.812	2.5664	1.2238	2.2582	60.1918	0.4006	0.134133765					
2067.9644	2.5706	1.2131	2.2593	62.1238	0.382	0.156052419					
2068.1167	2.542	1.195	2.2852	59.1814	0.3841	0.122670718					
2068.2693	2.5375	1.195	2.2899	58.7595	0.4073	0.117884237					
2068.4216	2.5259	1.1804	2.2693	56.3184	0.4095	0.090189814					
2068.574	2.5373	1.1726	2.2504	59.7548	0.4221	0.129175974					
2068.7263	2.5378	1.175	2.2437	64.1718	0.428	0.179287099					
2068.8789	2.5617	1.1772	2.2397	69.146	0.4534	0.235719691					
2069.0312	2.5937	1.1544	2.2277	68.4696	0.4341	0.228045893					
2069.1836	2.5947	1.1544	2.2284	72.0258	0.4092	0.268391191					
2069.3359	2.5967	1.1371	2.2394	71.1425	0.3933	0.258370101					
2069.4883	2.5849	1.1755	2.2523	73.6892	0.4089	0.287262562					
2069.6409	2.5777	1.1805	2.2663	69.2731	0.4227	0.237161648					
2069.7932	2.6006	1.1463	2.2775	71.8659	0.4257	0.266577116					
